Tweet_id,Aerolinea,Nombre_usuario,Sentimiento_aerolinea,Grado_de_confianza,Clasificacion_grado_de_confianza,Razon_negativa,Confianza_razon_negativa,Clasificacion_razon_negativa,Retweets,Comentario_limpio,Fecha_creación_tweet,Región_tweet,Zona horaria
569911218942517248,Virgin America,yazdanagh,neutral,0.6765,Alta,None,0.0,Muy baja,0,VIRGINAMERICA WHY IS FLIGHT  REDIRECTED,2015-02-23 09:26:37 -0800,None,None
569910981868060673,Virgin America,MerchEngines,negative,1.0,Muy alta,Customer Service Issue,0.6863,Alta,0,VIRGINAMERICA IS IT ME OR IS YOUR WEBSITE DOWN  BTW YOUR NEW WEBSITE ISNT A GREAT USER EXPERIENCE  TIME FOR ANOTHER REDESIGN,2015-02-23 09:25:41 -0800,"Los Angeles, CA",Arizona
569909224521641984,Virgin America,ColorCartel,negative,1.0,Muy alta,Customer Service Issue,0.6771,Alta,0,VIRGINAMERICA I CANT CHECK IN OR ADD A BAG YOUR WEBSITE ISNT WORKING IVE TRIED BOTH DESKTOP AND MOBILE ,2015-02-23 09:18:42 -0800,"Austin, TX",Mountain Time (US & Canada)
569907336485019648,Virgin America,MustBeSpoken,negative,1.0,Muy alta,Can't Tell,0.659,Alta,0,VIRGINAMERICA  LET  SCANNED IN PASSENGERS LEAVE THE PLANE THAN TOLD SOMEONE TO REMOVE THEIR BAG FROM  CLASS BIN UNCOMFORTABLE,2015-02-23 09:11:12 -0800,None,None
569896805611089920,Virgin America,mattbunk,negative,1.0,Muy alta,Flight Booking Problems,0.6714,Alta,0,VIRGINAMERICA WHAT IS YOUR PHONE NUMBER I CANT FIND WHO TO CALL ABOUT A FLIGHT RESERVATION,2015-02-23 08:29:21 -0800,"Sterling Heights, MI",Eastern Time (US & Canada)
569894449620369408,Virgin America,louisjenny,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,VIRGINAMERICA IS ANYONE DOING ANYTHING THERE TODAY  WEBSITE IS USELESS AND NO ONE IS ANSWERING THE PHONE,2015-02-23 08:19:59 -0800,Washington DC,Quito
569894407001939968,Virgin America,STravelsW,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA TRYING TO ADD MY BOY PRINCE TO MY RESSIE SF THIS THURSDAY VIRGINAMERICA FROM LAX ,2015-02-23 08:19:49 -0800,"Manhattan Beach, CA",None
569892199690678272,Virgin America,GunsNDip,negative,1.0,Muy alta,Late Flight,0.6882,Alta,0,VIRGINAMERICA WHY MUST A TRAVELER MISS A FLIGHT TO LATE FLIGHT CHECK A BAG  I MISSED MY MORNING APPOINTMENTS AND YOU LOST MY BUSINESS ,2015-02-23 08:11:03 -0800,None,Pacific Time (US & Canada)
569891469210755074,Virgin America,joeyrenagade,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA CHECK OUT NEW MUSIC HTTPTCOMARCNOCWZN,2015-02-23 08:08:08 -0800,Greater Los Angeles,None
569891436100874241,Virgin America,mrmichaellay,negative,0.6925,Alta,Late Flight,0.3521,Baja,0,VIRGINAMERICA HOWS A DIRECT FLIGHT FLLGTSFO HAVE UNEXPECTED LAYOVER IN VEGAS  FUEL YET PEEPS NEXT TO ME BOUGHT FOR VEGAS FLIGHT SNEAKY,2015-02-23 08:08:01 -0800,Floridian from Cincinnati ,Eastern Time (US & Canada)
569887310713479168,Virgin America,GunsNDip,negative,1.0,Muy alta,Late Flight,0.3486,Baja,0,VIRGINAMERICA YOUR NO LATE FLIGHT BAG CHECK JUST LOST YOU MY BUSINESS I MISSED FLIGHT AND AM APT THREE OTHER PEOPLE ON FLIGHT HAD SAME EXP,2015-02-23 07:51:37 -0800,None,Pacific Time (US & Canada)
569887049446076416,Virgin America,TheDuchessSF,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA  AMAZING CUSTOMER  SERVICE AGAIN 💕💕 RAEANN IN SF  SHES THE BEST CUSTOMERSERVICE VIRGINAMERICA FLYING,2015-02-23 07:50:35 -0800,Online,Pacific Time (US & Canada)
569884551712886785,Virgin America,BeLeather,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,VIRGINAMERICA CALLED YOUR SERVICE LINE AND WAS HUNG UP ON THIS IS AWESOME SARCASM,2015-02-23 07:40:39 -0800,None,Pacific Time (US & Canada)
569884407852437504,Virgin America,BeLeather,negative,1.0,Muy alta,Flight Booking Problems,0.6366,Alta,0,VIRGINAMERICA YOUR SITE IS TRIPPING IM TRYING TO CHECK IN AND IM GETTING THE PLAIN TEXT VERSION I AM RELUCTANT TO ENTER ANY CARD INFO,2015-02-23 07:40:05 -0800,None,Pacific Time (US & Canada)
569881548515708928,Virgin America,drcaseydrake,neutral,0.6593,Alta,None,0.0,Muy baja,0,VIRGINAMERICA I WAS SCHEDULED FOR SFO  DAL FLIGHT  TODAY CHANGED TO  DUE WEATHER LOOKS LIKE FLIGHT STILL ON,2015-02-23 07:28:43 -0800,"Dallas, TX",None
569873669700358144,Virgin America,flyfromWAS,positive,0.6823,Alta,None,0.0,Muy baja,0,VIRGINAMERICA HAS GETAWAY DEALS THROUGH MAY FROM  ONEWAY LOTS OF COOL CITIES HTTPTCOTZZJHUIBCH CHEAPFLIGHTS FARECOMPARE,2015-02-23 06:57:25 -0800,"Washington, DC",Eastern Time (US & Canada)
569873668131717120,Virgin America,flyfromSEA,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA HAS GETAWAY DEALS THROUGH MAY FROM  ONEWAY LOTS OF COOL CITIES  CHEAPFLIGHTS FARECOMPARE,2015-02-23 06:57:24 -0800,Seattle,Central Time (US & Canada)
569873665640292353,Virgin America,flyfromNYC,positive,0.6806,Alta,None,None,Muy alta,0,VIRGINAMERICA HAS GETAWAY DEALS THROUGH MAY FROM  ONEWAY LOTS OF COOL CITIES  CHEAPFLIGHTS FARECOMPARE,2015-02-23 06:57:24 -0800,"New York City, NY",Central Time (US & Canada)
569873664612704256,Virgin America,flyfromLAX,neutral,0.6529,Alta,None,None,Muy alta,0,VIRGINAMERICA HAS GETAWAY DEALS THROUGH MAY FROM  ONEWAY LOTS OF COOL CITIES  CHEAPFLIGHTS FARECOMPARE,2015-02-23 06:57:24 -0800,"Los Angeles, CA",Central Time (US & Canada)
569872058613673984,Virgin America,Silvanabfer,positive,0.6779999999999999,Alta,None,None,Muy alta,0,VIRGINAMERICA HAVE A GREAT WEEK 🌞✈,2015-02-23 06:51:01 -0800,None,None
569861209781989377,Virgin America,AdamJdubs,positive,0.3482,Baja,None,0.0,Muy baja,0,VIRGINAMERICA COME BACK TO PHL ALREADY WE NEED YOU TO TAKE US OUT OF THIS HORRIBLE COLD PLEASECOMEBACK ,2015-02-23 06:07:54 -0800,Earth,Eastern Time (US & Canada)
569847920192655361,Virgin America,nicholas_v,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,VIRGINAMERICA SHOULD I BE CONCERNED THAT I AM ABOUT TO FLY ON A PLANE THAT NEEDS TO BE DELAYED DUE TO A TECH STOP,2015-02-23 05:15:06 -0800,None,Eastern Time (US & Canada)
569814339785338880,Virgin America,tstashajones,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA IS THE BEST AIRLINE I HAVE FLOWN ONEASY TO CHANGE YOUR RESERVATIONHELPFUL REPRESENTATIVES AMP A COMFORTABLE FLYING EXPERIENCE,2015-02-23 03:01:39 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
569777607371128834,Virgin America,SkateMamas,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA AND AGAIN ANOTHER REP KICKED BUTT NAELAH REPRESENTS YOUR TEAM SO BEAUTIFULLY THANK YOU,2015-02-23 00:35:42 -0800,"Los Angeles, CA",None
569774078233419776,Virgin America,dngoo,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA YOUR BEAUTIFUL FRONTEND DESIGN IS DOWN RIGHT NOW BUT IT WAS COOL TO STILL BOOK MY TICKET BC ALL YOUR BACKEND WAS SECURE,2015-02-23 00:21:40 -0800,"Near a park, water, or lights",Pacific Time (US & Canada)
569770363623575552,Virgin America,SamBrittenham,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA LOVE THE TEAM RUNNING GATE  AT LAS TONIGHT WAITED FOR A DELAYED FLIGHT AND THEY KEPT THINGS ENTERTAINING,2015-02-23 00:06:55 -0800,USA,Eastern Time (US & Canada)
569748316776325120,Virgin America,usagibrian,negative,0.6832,Alta,Customer Service Issue,0.3773,Baja,0,VIRGINAMERICA USE ANOTHER BROWSER  AMP A BRAND WITH A REPUTATION BUILT ON TECH RESPONSE DOESNT HAVE A CROSSBROWSER COMPATIBLE WEBSITE,2015-02-22 22:39:18 -0800,San Francisco CA,Pacific Time (US & Canada)
569741221783957504,Virgin America,usagibrian,negative,1.0,Muy alta,Flight Booking Problems,0.6767,Alta,0,VIRGINAMERICA AND NOW THE FLIGHT FLIGHT BOOKING PROBLEMS SITE IS TOTALLY DOWN FOLKS WHAT IS THE PROBLEM,2015-02-22 22:11:07 -0800,San Francisco CA,Pacific Time (US & Canada)
569737603617943552,Virgin America,KindofLuke,negative,1.0,Muy alta,Customer Service Issue,0.6527,Alta,0,VIRGINAMERICA I LIKE THE CUSTOMER SERVICE BUT A  MIN DELAY JUST FOR CONNECTING PASSENGERS SEEMS TOO LONG ,2015-02-22 21:56:44 -0800,None,None
569714127792254976,Virgin America,ptbrodie,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA THANKS TO YOUR OUTSTANDING NYCJFK CREW WHO MOVED MOUNTAINS TO GET ME HOME TO SAN FRANCISCO TONIGHT,2015-02-22 20:23:27 -0800,San Francisco,None
569675144353828864,Virgin America,cheryleng,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA YOU HAVE THE ABSOLUTE BEST TEAM AND CUSTOMER SERVICE EVER  EVERY TIME I FLY WITH YOU IM DELIGHTED  THANK YOU,2015-02-22 17:48:33 -0800,None,Pacific Time (US & Canada)
569674358135914496,Virgin America,HishamSharaby,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA DO YOU PROVIDE COMPLIMENTARY UPGRADES TO FIRST CLASS IF THERE ARE AVAILABLE SEATS,2015-02-22 17:45:25 -0800,New York,Eastern Time (US & Canada)
569666477265018881,Virgin America,ChrisFordisHere,negative,0.6703,Alta,Customer Service Issue,0.6703,Alta,0,VIRGINAMERICA I NEED TO CHANGE MY FLIGHT THATS SCHEDULED IN  HOURS AND  MIN WAIT TIME ON PHONE IM CALLING INTERN HELP,2015-02-22 17:14:06 -0800,NYC,Tehran
569652497947734017,Virgin America,JKF1897,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA COMPLETELY AWESOME EXPERIENCE LAST MONTH BOSLAS NONSTOP THANKS FOR SUCH AN AWESOME FLIGHT AND DEPART TIME VABEATSJBLUE,2015-02-22 16:18:33 -0800,None,None
569649116487290880,Virgin America,F6x,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA HOW CAN I WATCH THE  ON MY JFKGTSFO FLIGHT,2015-02-22 16:05:07 -0800,"San Francisco, CA",Pacific Time (US & Canada)
569643262459269120,Virgin America,lawyang588,neutral,0.6535,Alta,None,0.0,Muy baja,0,VIRGINAMERICA IS FLIGHT  CANCELLED FLIGHTLED AND WHAT DO I DO IF IT IS,2015-02-22 15:41:51 -0800,None,None
569642845516275712,Virgin America,melokudo,negative,1.0,Muy alta,Customer Service Issue,0.6448,Alta,0,VIRGINAMERICA YOU ARE FAILING YOUR CUSTOMERS BECAUSE YOUR CHECK IN PROCESS DOES NOT LINK TO TSA PRECHECK,2015-02-22 15:40:12 -0800,None,Eastern Time (US & Canada)
569634318349246464,Virgin America,ChrysiChrysic,negative,1.0,Muy alta,Can't Tell,1.0,Muy alta,0,VIRGINAMERICA FIDIFAMILIES US TOO TERRIBLE AIRLINE JUST GAVE US A HOTEL HOTLINE NUMBER AND SAID SORRY,2015-02-22 15:06:19 -0800,None,None
569633630978310145,Virgin America,nikkisixxfan93,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA HAS FLIGHT NUMBER  FROM SFO TO CABO SAN LUCAS ARRIVED YET,2015-02-22 15:03:35 -0800,"Sacramento,California",Pacific Time (US & Canada)
569633279546036224,Virgin America,ChrysiChrysic,negative,1.0,Muy alta,Cancelled Flight,0.6875,Alta,0,VIRGINAMERICA CHRYSICHRYSIC YOUR ASSISTANCE YESTERDAY WHEN U CANCELLED FLIGHTLED OUR FLIGHT WAS TO GIVE US A HOTEL HOTLINE  SHAME ON YOU,2015-02-22 15:02:11 -0800,None,None
569630092273410048,Virgin America,MOCBlogger,negative,1.0,Muy alta,Late Flight,1.0,Muy alta,0,VIRGINAMERICA ANOTHER DELAYED FLIGHT LIKINGYOULESSANDLESS,2015-02-22 14:49:31 -0800,San Diego,Alaska
569627480425766912,Virgin America,tfaz,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,VIRGINAMERICA I NEED TO REGISTER A SERVICE DOG FOR A FIRST CLASS TICKET FROM SFO GT DULLES THE PHONE QUEUE IS AN HOUR OR LONGER PLS ADVISE,2015-02-22 14:39:09 -0800,"Oakland, California",Pacific Time (US & Canada)
569625739231948800,Virgin America,lisaptv,positive,1.0,Muy alta,None,None,Muy alta,1,VIRGINAMERICA YOU ROCK FOR MAKING IT SO I CAN WATCH OSCARS ON MY FLIGHT REDCARPET OSCARS ,2015-02-22 14:32:14 -0800,None,Mountain Time (US & Canada)
569625609799774208,Virgin America,dropapp,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA REALLYTALLCHRIS DROPPED A TRACK ON YOU ,2015-02-22 14:31:43 -0800,None,None
569620102389350401,Virgin America,HollywoodHotMom,positive,0.7011,Alta,None,None,Muy alta,0,VIRGINAMERICA ALWAYS XOXO,2015-02-22 14:09:50 -0800,All Over!,Pacific Time (US & Canada)
569619569372823552,Virgin America,GoShar2012,negative,1.0,Muy alta,Flight Booking Problems,1.0,Muy alta,0,VIRGINAMERICA WHY CANT WE BOOK SEATS ON YOUR FLIGHTS WHEN WE BUY THEM OR EVEN DURING CHECK IN CREATES SO MUCH ANXIETY FRUSTRATED,2015-02-22 14:07:43 -0800,"Providence, RI",Eastern Time (US & Canada)
569618527948115968,Virgin America,MOCBlogger,negative,0.6543,Alta,Flight Attendant Complaints,0.3562,Baja,0,VIRGINAMERICA YOUD THINK PAYING AN EXTRA  BUCKS RT FOR LUGGAGE MIGHT AFFORD YOU HIRING AN EXTRA HAND AT SFO LAME,2015-02-22 14:03:34 -0800,San Diego,Alaska
569616490380439552,Virgin America,SkateMamas,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA BEST CUSTOMER SERVICE REP IN THE WORLD IRMAFROMDALLAS TAKES THE CAKE,2015-02-22 13:55:28 -0800,"Los Angeles, CA",None
569615109363929088,Virgin America,FiDiFamilies,neutral,0.355,Baja,None,0.0,Muy baja,0,VIRGINAMERICA CAN YOU FIND US A FLT OUT OF LAX THAT IS SOONER THAN MIDNIGHT ON MONDAY THAT WOULD BE GREAT CUSTOMER SERVICE 😃,2015-02-22 13:49:59 -0800,New York City ,Eastern Time (US & Canada)
569614365755899905,Virgin America,jarrydosborne,negative,0.6889,Alta,Late Flight,0.6889,Alta,0,VIRGINAMERICA PLEASE PROVIDE STATUS FOR FLIGHT   I CANT IMAGINE ITS ON TIME AS THE WEB INDICATES  DUDE TO WEATHER HERE ANDOR DALLAS,2015-02-22 13:47:02 -0800,New York,Eastern Time (US & Canada)
569614024578600960,Virgin America,HollywoodHotMom,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA YOU HAVE AMAZING STAFF AMP SUPER HELPFUL AS I JUST RAN THE WALTDISNEYWORLD PRINCESSHALF THEY HAVE SPOILED ME WITH COMFORT,2015-02-22 13:45:41 -0800,All Over!,Pacific Time (US & Canada)
569609971383586817,Virgin America,mlorenzen,negative,1.0,Muy alta,Cancelled Flight,1.0,Muy alta,0,VIRGINAMERICA I PAID THE PREMIUM TO FLY YOU ACROSS THE COUNTRY YOU CANCELLED FLIGHT MY FLIGHT AND OFFER NO CHECK FEE OR UPGRADE LOVE SAD FACE ,2015-02-22 13:29:34 -0800,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569608328998887424,Virgin America,Tyler_Starrine,negative,0.679,Alta,Flight Booking Problems,0.3684,Baja,0,VIRGINAMERICA QUESTION IS IT NOT POSSIBLE TO BOOK A SEAT FOR AN INFANT UNDER  ITS NOT GIVING ME THE OPTION BUT WE WANT A SEAT FOR HIM,2015-02-22 13:23:03 -0800,Los Angeles,Pacific Time (US & Canada)
569599867716132864,Virgin America,jessicajaymes,positive,1.0,Muy alta,None,None,Muy alta,2,ALWAYS HAVE IT TOGETHER YOURE WELCOME RT VIRGINAMERICA JESSICAJAYMES YOURE SO WELCOME,2015-02-22 12:49:25 -0800,"hollywood, california",Pacific Time (US & Canada)
569596445680115712,Virgin America,livingfitly,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA FLIGHT HOME TO DC SUNSET GLOBE IN BACKTOWINTER BACK TO WORK REFRESHED ,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
569596097540132864,Virgin America,khartline,negative,1.0,Muy alta,Damaged Luggage,0.6501,Alta,0,VIRGINAMERICA I DONT UNDERSTAND WHY YOU NEED A DM TO GIVE ME AN ANSWER ON IF YOU HAVE A DAMAGED LUGGAGE POLICY,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
569594386066984960,Virgin America,khartline,negative,1.0,Muy alta,Damaged Luggage,1.0,Muy alta,0,VIRGINAMERICA DOES THAT MEAN YOU DONT HAVE A POLICY FOR DESTROYED LUGGAGE,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
569586660909973504,Virgin America,MACRoxburgh,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA IS THERE SPECIAL ASSISTANCE IF I TRAVEL ALONE  KIDS AND  INFANT PRIORITY BOARDING,2015-02-22 11:56:57 -0800,None,Atlantic Time (Canada)
569580805036453888,Virgin America,paulnakada,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA THANK YOU FOR CHECKING IN TICKETS ARE PURCHASED AND CUSTOMER IS HAPPY ,2015-02-22 11:33:40 -0800,San Francisco,Pacific Time (US & Canada)
569575679722786816,Virgin America,wildcatdad,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA IS YOUR WEBSITE EVER COMING BACK ONLINE,2015-02-22 11:13:18 -0800,None,None
569575003248676864,Virgin America,RheaThurman1,neutral,0.6732,Alta,None,0.0,Muy baja,0,VIRGINAMERICA   IS FLIGHT  FROM LOVE FIELD TO SFO DEFINITELY CANCELLED FLIGHTLED FOR MONDAY FEBRUARY ,2015-02-22 11:10:37 -0800,None,None
569574973662232576,Virgin America,Osiris91780,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA IS FLIGHT  OUT OF LGA TO DFW ON TIME,2015-02-22 11:10:30 -0800,None,None
569574961158815745,Virgin America,HeatherWhoo,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA MY DRIVERS LICENSE IS EXPIRED BY A LITTLE OVER A MONTH CAN I FLY FRIDAY MORNING USING MY EXPIRED LICENSE,2015-02-22 11:10:27 -0800,None,None
569572942381649920,Virgin America,paulnakada,negative,1.0,Muy alta,Customer Service Issue,0.6983,Alta,0,VIRGINAMERICA HAVING PROBLEMS FLIGHT BOOKING PROBLEMS ON THE WEB SITE KEEPS GIVING ME AN ERROR AND TO CONTACT BY PHONE  PHONE IS  MINUTE WAIT,2015-02-22 11:02:26 -0800,San Francisco,Pacific Time (US & Canada)
569572740723712001,Virgin America,RampantSmashing,negative,0.6593,Alta,Cancelled Flight,0.6593,Alta,0,VIRGINAMERICA HOW DO I RESCHEDULE MY CANCELLED FLIGHTLED FLIGHTS ONLINE THE CHANGE BUTTON IS GREYED OUT,2015-02-22 11:01:38 -0800,CA,None
569566981835218944,Virgin America,intlwriter,negative,1.0,Muy alta,Flight Booking Problems,0.6556,Alta,0,VIRGINAMERICA I RANG BUT THERE IS A WAIT FOR  MINUTES I CAN BOOK THE SAME TICKET THROUGH A VENDOR FIX YOUR SITE,2015-02-22 10:38:45 -0800,@ the moment in New Delhi,Pacific Time (US & Canada)
569564853460807680,Virgin America,finslippy,negative,1.0,Muy alta,Late Flight,0.3571,Baja,0,VIRGINAMERICA GOT A FLIGHT WE WERE TOLD FOR  TODAYCHECKED MY EMAIL AND ITS FOR  TOMORROW THIS IS UNACCEPTABLE,2015-02-22 10:30:17 -0800,Brooklyn,Eastern Time (US & Canada)
569564610837086209,Virgin America,finslippy,negative,1.0,Muy alta,Cancelled Flight,1.0,Muy alta,0,VIRGINAMERICA OUR FLIGHT INTO LGA WAS CANCELLED FLIGHTED WERE STUCK IN DALLAS I CALLED TO RESCHEDULE TOLD I COULD GET A FLIGHT FOR ,2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada)
569562202405019650,Virgin America,Gr8Fratsby,negative,1.0,Muy alta,Bad Flight,1.0,Muy alta,0,VIRGINAMERICA WHY DONT ANY OF THE PAIRINGS INCLUDE RED WINE ONLY WHITE IS OFFERED  REDWINEISBETTER,2015-02-22 10:19:45 -0800,"Washington, DC",Eastern Time (US & Canada)
569541127340040192,Virgin America,sbaaronson,negative,0.6517,Alta,Customer Service Issue,0.3371,Baja,0,VIRGINAMERICA IS THE WEBSITE DOWN,2015-02-22 08:56:00 -0800,Los Angeles,None
569540405676654592,Virgin America,jonesbasf,negative,0.68,Alta,Customer Service Issue,0.35,Baja,0,VIRGINAMERICA  YOUR SITE SEEMS A LITTLE WONKED RIGHT NOW MAY WANT TO HAVE A LOOK TRIED ON TWO BROWSERS NO CSS ,2015-02-22 08:53:08 -0800,None,None
569494748341407744,Virgin America,Gr8Fratsby,negative,1.0,Muy alta,Customer Service Issue,0.7002,Alta,0,VIRGINAMERICA IM DISAPPOINTED THAT THE AGENT AT THE DESIGNATED SILVER STATUS CHECK IN LINE DULLESAIRPORT CLOSED TO ASSIST ALL PASENGERS,2015-02-22 05:51:43 -0800,"Washington, DC",Eastern Time (US & Canada)
569482263345307648,Virgin America,NewsSWA,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA PLANS TO INCLUDE AUSTIN TO ITS DALLAS ROUTE  TOPNEWS ARAB EMIRATES ,2015-02-22 05:02:06 -0800,FL410,Sydney
569477692166316033,Virgin America,CSHangover,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,VIRGINAMERICA IS IT NORMAL TO RECEIVE NO REPLY FROM CENTRAL BAGGAGE BAGGAGEISSUES SMH,2015-02-22 04:43:56 -0800,Tokyo,Irkutsk
569461469042966528,Virgin America,girlphotophilly,negative,1.0,Muy alta,longlines,0.6818,Alta,0,VIRGINAMERICA AT LOGAN AIRPORT AND WAITING TO CHECKIN FOR MY  FLIGHT CHECKIN DESK NOT OPEN  WHY,2015-02-22 03:39:28 -0800,"Philadelphia, Pa",Eastern Time (US & Canada)
569459618881019905,Virgin America,NewsSWA,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA TO JUMP INTO THE DALLASAUSTIN MARKET  DALLASNEWS ,2015-02-22 03:32:07 -0800,FL410,Sydney
569452063920226304,Virgin America,NewsSWA,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA BEATS EPS VIEWS TAKES ON SOUTHWESTAIR VA LUV  INVESTORS BUSINESS DAILY HTTPTCOFLWMGDAHXU,2015-02-22 03:02:06 -0800,FL410,Sydney
569447071910105089,Virgin America,Graemelodge5545,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA LISTER TO MY SHOW MY ON MONDAY  ,2015-02-22 02:42:16 -0800,None,None
569429411646156800,Virgin America,NewsSWA,neutral,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA TO BEGIN DALLASAUSTIN FLIGHTS IN APRIL   KETR HTTPTCOSSUVWWKYHH,2015-02-22 01:32:05 -0800,FL410,Sydney
569369239183872000,Virgin America,Boards707,negative,1.0,Muy alta,Can't Tell,0.6629999999999999,Alta,0,VIRGINAMERICA CONGRATS YOU JUST GOT ALL MY BUSINESS FROM EWR TO SFOLAX FUCK YOU UNITED  SFOEWR WAS THE CLINCHER,2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada)
569368160291463168,Virgin America,MikeWiener,negative,1.0,Muy alta,Customer Service Issue,0.6777,Alta,0,VIRGINAMERICA  I APPLIED OVER  WEEKS AGO HAVENT HEARD BACK AND IM FLYING THIS WEEK DISAPPOINTED,2015-02-21 21:28:42 -0800,None,Eastern Time (US & Canada)
569356387785900032,Virgin America,khartline,neutral,0.6816,Alta,None,0.0,Muy baja,0,VIRGINAMERICA ID LOVE TO KNOW WHAT YOUR POLICY IS FOR DAMAGED LUGGAGE,2015-02-21 20:41:55 -0800,Las Vegas,Pacific Time (US & Canada)
569354267854704641,Virgin America,simpasmore,positive,1.0,Muy alta,None,None,Muy alta,0,VIRGINAMERICA THANK YOU FOR THE FOLLOW,2015-02-21 20:33:30 -0800,Barbados ,Eastern Time (US & Canada)
569351220097216512,Virgin America,ChrysiChrysic,negative,1.0,Muy alta,Customer Service Issue,1.0,Muy alta,0,VIRGINAMERICA  TOO MANY APOLOGIES YOU R THE WORSE AIRLINES DONT EVEN RESPOND TO YOUR CUDTOMERS,2015-02-21 20:21:23 -0800,None,None
569348775631675392,Virgin America,ChrysiChrysic,negative,1.0,Muy alta,Cancelled Flight,0.3709,Baja,0,VIRGINAMERICA SHAME ON VA FOR MAKING PEOPLE SPEND MONEY IN STRANDED CITIES WHEN OTHER AIRLINES ARE LANDING AT JFK WHO WILL REIMBURSE ME,2015-02-21 20:11:40 -0800,None,None
569324558999691264,Virgin America,TTINAC11,neutral,0.6701,Alta,None,0.0,Muy baja,0,VIRGINAMERICA  I DM YOU,2015-02-21 18:35:27 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
569323106210152448,Virgin America,elaurawrr,neutral,0.6942,Alta,None,0.0,Muy baja,0,VIRGINAMERICA CAN YOU PLEASE HAVE FLIGHTS IN  SJC  I HAVE NO CHOICE BUT TO FLY SOUTHWEST TO VEGAS 😩😭,2015-02-21 18:29:40 -0800,None,Arizona
569323082701275138,Virgin America,joyabsalon,negative,1.0,Muy alta,Customer Service Issue,0.7148,Alta,0,VIRGINAMERICA TOO BAD YOU SAY IT TAKES  TO  DAYS VIA YOUR CONFIRMATION EMAIL WHEN I INQUIRED AFTER  WEEKS YOU CLAIM  TO  WEEKS,2015-02-21 18:29:35 -0800,Northern Virginia,Eastern Time (US & Canada)
569318651502989312,Virgin America,meladorri,negative,0.6791,Alta,Cancelled Flight,0.6791,Alta,0,VIRGINAMERICA FLIGHT FROM BOS GT LAS TOMORROW WAS CANCELLED FLIGHTLED NO NOTIFICATION WAIT TIMES ARE  HOUR WILL YOU REBOOK ON ANOTHER AIRLINE,2015-02-21 18:11:58 -0800,"Boston, MA",Central Time (US & Canada)
